,stars,comments
337,3,"At first I was a little hesitant to buy this phone because it was it was so expensive but with the investment I had already made with apple I figured I would give it a try. I was not disappointed. While it is true that many of the touted features (face rec, wireless charge, etc) are a nice to have, they have been around for some time now. I, like thousands of others, are disappointed in the lack of a headphone jack but am making due with some bose earbuds I bought with it. At any rate, my initial feedback is good but I do not see the cutting edge technology that Apple is known showing up in this phone. Dont get me wrong, it is a great phone but so are the other phones in this ""class"" of premium phones."
338,5,I’ve only had this iPhone X for three days but it was easy to get used to. I have noticed that the battery last longer than my previous iPhone 6.
339,5,"Originally had no desire to upgrade to the iPhone X, but it’s by far the best iPhone released to date."
340,4,Been excited about this iPhone I upgraded from a 6plus so I definitely was do for an upgrade. I wanted a whole different iPhone than all the previous ones they all pretty much look the same to me. So like I said I went from a plus to this n I must say even though the screen is bigger on this new iPhone I liked the screen on the plus it’s wider n when texting the keyboard ain’t as crammed. Another thing is the whole swipe is totally different then regular iPhones. I hate the whole closing of apps seemed easier to do on other iPhones. Plus had to YouTube how to screen shot since there’s no button. It’s a whole learning experience. I miss my plus
341,5,"the iphone x is amazing. it has great camera loud and clear speakers and best of all, long battery life..."
342,5,"Nice camera, bigger screen and easier to carry, Love the face recognition"
343,5,"Best iPhone yet they really got everything right. Steep price but, worth it in the end."
344,5,"Love the new iPhone. Easy to use, intuitive ... such a joy to use."
345,5,"Not sure what I can say about it. If you’ve always had an iPhone this is a major improvement. If you coming from android, welcome and enjoy. The simplicity of the iPhone makes your life easier."
346,5,The camera has so may options the pictures are much better than the IPhone 7
347,5,"It’s not perfect but then again, it comes pretty close to it. Closer then anyone else. Love it. Not really happy about the battery percentage not being displayed but I’ve learned to live with it. Small learning curve with the new gestures but very easy to get used to and within the first few hours you’ll feel at home with it. Recommend."
348,5,This is a great iPhone to have. It might take a little getting used to with the new swiping gestures but very easy to learn!
349,5,There is a bit of a learning curve at first with the lack of a home button but overall apple delivers! The facial recognition is super convenient and the gestures make you feel like you are more in control. The pictures it takes are beautiful. Hands down the best iPhone yet!
350,5,Love this phone face recognition is pretty cool just have to get use to the size
351,5,This was a gift for my daughter She really likes it The Samsung app doesn’t let her watch work as well as her Samsung phone
352,5,This phone is amazing. It literally is a small computer. The possibilities are endless.
353,5,"Great item! High quality, looks great. Easy process. Love my new phone!"
354,5,"Upgraded from 6plus to iPhone 10. Pretty much same interface, just with a new face lift. Love the new design. Only took a few hours to get use to gesture."
355,5,This phone is awesome. There is a small learning curve with the home button being removed.
356,5,Great camera and I love Face ID which is more secure than Touch ID
357,5,There's a bit of learning this phone since I was use to Samsung. I like it a lot and it's getting easier. Perfect size phone. No problems so far.
358,5,I am so happy that I got this phone. It is even better than I expected.
359,5,I love my new iPhone X. It is smaller in my hand than the 7 Plus I had prior but I quickly adapted and wouldn’t go back. Must have!
360,5,"Smooth, fast, many amazing features. A quality product. Hey, it's an Apple."
361,5,Love this phone Doesn’t come with instructions but I YouTubed it and I am so in love with my phone
362,5,This phone is super fast and responsive. The size is perfect for your hands.
363,5,Whatever you need or any problems you may encounter with an iphone... Best Buy is the place to purchase it. No hassle for help like AT&T or Apple.
364,4,"Same as any other iPhone. Works fine now, just hope that it will continue to work as time goes on."
365,5,"I was nervous to switch from my 7 plus, but man I am glad I did. It is a fantastic phone, and the screen is remarkable. Highly recommend"
366,5,It’s a great phone and easy to use and I like the size too.
367,5,great phone in screen and lot of storage. battery seems to last a long time as well
368,5,"iPhone X is well worth the money. From the QI charging to the face recognition, you will not be disappointed. I purchased the 256 gig memory due to the HD recording, combined with Apple Care Plus put this purchase over $1300. On a positive note we received a iPhone 8 as a BOGO promotion. Nice job Best Buy and AT&T"
369,4,Purchased at Newington Best Buy. The customer service was great. The camera is sweet. Phone has a lot of good features. Pricy though.
370,5,I’ve always had android phones. After seeing one of these in person I couldn’t resist. Absolutely love it. Camera is amazing.
371,5,The phone is good. Only problem I have with the phone is that it’s small thought they would have a plus size for it but other then that it’s good.
372,5,the best iphone ever made. a great phone at an extreme value.
373,4,Bought at Amazon store with great help from salesman. Got unlocked to use with my company account - simple activation. Phone itself is awesome with Face ID and an incredible screen. Decent battery life thus far :)
374,5,Love the large screen in the same size phone. Best iPhone yet
375,5,"I’m a huge iPhone fan, and love the new features of this phone, especially wireless charging and FaceID"
376,5,I really like the new features on this phone. Camera quality is great
377,4,Great phone with a lot of extras. It's awfully pricey. I am concerned that maybe Apple dialed back the speed on the old phone I had in order to sell the newer products. Great customer service from Best Buy
378,5,The phone is great with many excellent features. It was easy to set up and transfer data/photos from my older iPhone 6. Only tricky thing was understanding how to transfer my existing service but a quick web search got that taken care of.
379,5,I absolutely love this phone. The cameras are awesome!!
380,5,I absolutely love this phone! I’ve had it just over a week and I was used to everything new within a day except the feature where you have to hold an app before swiping up to hard close them. My new favorite feature besides Face ID is the portrait mode in the camera and the upgraded cameras!
381,5,Wow!!Great phone and I’m still learning new features!! Wow!! Expensive!! Not sur yet if it’s worth the extra cash but I am enjoying it if I can just remember that there is no home button!
382,5,I love my new cell phone. It took time to learn all the new features. But with the help of Google and the awesome Best Buy employees I have learned how to use my new phone.
383,5,I love this phone. It has an amazing camera and the screen resolution is amazing. Took a minute to get used to no Home button but now would not go back to a button
384,5,The best iPhone ever made. The best camera on a phone and at a tremendous value.
385,5,I’m a apple product person and I enjoy my upgrade. Now I’m talking with Family and Friends about the latest apple products
386,5,Went from 6+ to x. Love love love. Only took a few minutes to transition with the changes. The new size is great. Basically same screen size as the 6+ but easier to hold.
387,5,At first its hard cause were all used to the button in the bottom but in 1 day of usage you get used to it. Overall phone great
388,5,"I have been using my iPhone X for about 4 weeks. It is the best and fastest iPhone on the market. I am amazed by its screen - no other iPhones can beat it. It is so fast. No delays to open apps on it. I love it, although I have to admit it is quite expensive."
389,5,This is my second iPhone ever.! And I must say this iPhone X has really stood up to its hype. The battery life is amazing and the extra screen size is really nice. You get used to the small center screen cutout.
390,5,"a nice upgrade from the iPhone 6s Plus, couldnt be happier."
391,5,my son had to have it for xmas and its a good phone but didnt live up to the hype for this exclusivity that they were trying to sell
392,5,"I purchased the iPhone X last month and I'm not disappointed with any of the changes or upgrades from my iPhone 6. Th picture quality is much better, it's much faster and with Face ID you access it instantly."
393,4,The size is great bigger screen than 7plus but overall smaller phone. Difficult to get used to no home button.
394,5,I love this phone. It is super smooth and not having the home button has already been forgotten. I love the big screen.
395,5,This phone was a Christmas present for my teenage son which is an upgrade from iPhone 6s plus. He loves it. Great sounds and excellent picture quality.
396,5,"I love my new phone. The phone has streamlined features and new features that make it easier to use. The picture quality is excellent. You still get the big screen without all of the extra phone size so the phone is much easier to handle, even with a case."
397,5,This is my first new phone since the iPhone 6. It’s also the first new phone since the 6 that I thought had enough new features to warrant a new phone. Face ID is awesome.
398,4,Another great iPhone from Apple. This time however there are some flaws that I’ve found. Face ID. Takes time getting used to. And not always consistent as Touch ID. iOS 11. Everything done on this phone is gesture based. No home button. This really takes some time to get used to. Also iOS 11 is plagued by bugs that really deter the experience. That’s why I left 4 stars honeslty. iOS 11 is a clunky mess that needs lots of work and can hinder the experience of this great phone.
399,4,"I really like the facial recognition and the camera. I don’t like how Apple restricts access to files with the new OS. For example, I used to be able to find images I took by connecting to a computer but that option is now gone."
400,5,I love my iPhone X! I was a little hesitant at first with it not having a home button. But after 5 min I did not miss it at all. Face ID works great and it is super fast! I love it!
401,5,"Costly but seems be worth it. Curved screen, bust costly for repair"
402,5,"Ive had every iphone that has came out after the 3G , and i mist say “ that i really do love this phone “ ! Especially the face recognition! I no longer have to use my fat large thumb multiple times to get into my phone . Just a simple tap to turn on ,or the phone itself knwoing you picked it up and looking at it . So that it unlocks! I love it !"
403,4,"Great phone, way too expensive, money no problem though...."
404,4,"Aside from all the fancy new features and bezeless display, it is an iPhone with IOS11. You can probably get the same features in the iPhome 8 and save a few bucks. The X is a lot smaller than I thought it would be so keep that in mind if you are coming from a larger phone."
405,5,Just have to get used to no home button but the clarity is amazing vibrant colors really fast processor
406,3,"Im honestly not very impressed with this phone. I was under the impression Apple was designing this phone with the ability to essentially be used as a computer, with connectivity to a keyboard and display. This is not a feature I would use often or is of great importance, but it is innovation and could help support the price of this. Additionally, why make this in all glass? (Aside from the fact that it will boost accessory sales as well as repair revenue). This phone still acts glitchy and I got the unlocked version with 256GB memorory. The unlocked version has 4GB of RAM vs the traditional iPhone X models (Carrier Specifict Models). You can research this to confirm if you doubt this is correct. I am at the point where I might just return the phone and either choose another alternative such as the Google2 phone or the BlackBerry KeyOne. My life is cluttered enough, sometimes getting back to basics is most important. Especially when the difference in price is $700.00!"
407,5,I love this phone! The camera takes such great pictures. The video quality is great as well. Best iPhone to date!
408,5,No home button = no problem! Emojis are fun. The processor is amazing! Best iPhone Apple has ever made!
409,5,"Great phone, fast and has a lot of cool options. The face recognition program is fun."
410,5,I’ve owned every iteration of iPhone. I can easily say that without a doubt this is the phone we’ve been waiting for. From the full screen to the animoji’s and 4K Video. This is the one.
411,4,Bought a 8 Plus and a X. The 8 Plus was the first product I ever recommended not to buy based on the price versus improvements. The X has more improvements but has even a higher price. I actually like the simple improvements and was easy to figure it out. ( I’m old and not tech savvy) If you have the money it’s nice
412,5,"The next generation phone, best choice for younger"
413,5,Apple did it again. This phone has awesome battery life and the screen wows
414,5,I love this phone so far. It’s smart!!! Both cameras are magnificent and the battery life is a lot better than previous phones. Display is exceptional also.
415,5,Its a gift for my sister and she should be the one to review :p
416,5,The camera is phenomenal. I am ecstatic about all of its capabilities.
417,4,I absolutely loved this phone at first. I have been in the Apple store twice and on the phone 2 times. After I had to wipe everything off my phone and started over I am trying to fall in love again.
418,5,best purchase for the year. animated emoji best part of this version.
419,5,Great great great great great great great great great
420,3,"Upgraded from a 5s, huge upgrade. Too many bugs, Pandora makes it soft restar CONSTANTLY, the lock screen tends to disappear CONSTANTLY... things you wouldn’t expect from a $1,200+ phone."
421,4,Everything as advertised. Great phone and pics. Still exploring the fun things to do. Only wish that Best Buy would have included activation instructions for my upgraded phone. I was able to figure it out on my own but it just would have made things a little simpler
422,5,I love the phone. Apple has make another fine product.
423,5,It takes a awhile to get used to no buttons. It has a awesome screen
424,5,Love camera. Love swiping love not having home button.
425,5,The anniversary iPhone X is the best of breed. It has truly awesome specs. The price is equal to the quality and performance - high. but work every penny
426,5,I love this iPhone and like the Face ID feature. Also the pictures clarity is phenomenal. The volume of the ring sound lowers as soon as you look at it and it recognizes your face which is great too.
427,4,"In fact I thought I would have a way better camera, but is not a big deal. I may go visit a technician t see if my is working well"
428,5,Love my new phone it’s amazing Best Buy is awesome would recommend to anybody sales people very friendly I will always return
429,4,"I was super content with my old 5s and had no intention of upgrading, but very Glad I did. The picture quality is amazing!! Same similar functions as the old phone so it’s very easy to use, if you are familiar with the iPhone."
430,5,"I wasn't sure I wanted this new phone until I was having trouble with my 7,but the retina scanning is the most amazing this I have seen in a while. It really works well and is so hassle free when it comes to using the phone. This is jus one of the many features I love, the other is the sharpness of the new camera. Well done Apple!"
431,5,Nice phone. Takes some getting used to no home button. New learning curve.
432,5,I thought not having the home button would be a problem but swiping was easy to adapt to. Face recognition works well.
433,5,Great phone so far. Fairly reliable Face ID that works with most apps.
434,5,"I really love my phone and trully love the bestbuy.,"
435,5,Love face recognition and camera. No home button was a bit of an adjustment.
436,5,This iPhone is amazing..the full screen is awesome and the colors are vibrant! There is not a single thing on this phone I do not like! Highly recommend it!
437,5,"I really love this iPhone!! It took a little getting used to and how to work things. But once you do, it’s great!!"
438,5,The sliding up takes some getting use to without having the home button but I think it’s been a great upgrade!
439,5,Love the phone but the only real benefit of the iPhone X over the 8 is the OLED screen. Face recognition is nice but isn’t worth buying alone. Most apps don’t take advantage of the larger screen yet and crop it to the same size as if you had an 8
440,5,"Great phone, just wish they sokly have made a plus also"
441,5,The iPhone X is worth it. Both my brothers have it. I did a lot of research to find out if it was worth the extra money. I upgraded from the iPhone 6s. In the back of my mind I was thinking about trying it out for a day or two then taking it back. I will not be taking it back this phone is awesome.
442,4,"Love the IPhone X. Upgraded from an IPhone 6 Plus. I was worried about the home key going away, but it is no problem. The phone is very easy to use. Just hate the price tag, more than my first car!"
443,5,Love the feel. New size and screen a plus. No button getting comfortable.
444,5,My phone is terrific. I love that has all features
445,5,Wished it had a home button and it keeps freezing up a lot
446,4,"I bought as a gift, you need to learn a lot for the new operation"
447,5,This phone is amazing and very happy with my purchase.
448,5,The Face ID is worth the upgrade on its own. Plus having a smaller phone than the plus with an even slighter larger screen is no brainer to me. Have not found anything to complain about yet with the phone. Battery life is great as well.
449,5,"I upgraded from the 7 plus to the X and was initially concerned about the difference in size. Much to my surprise, the sleekness of this phone is very nice. I don’t even miss the larger size."
450,5,I love this iPhone!! Apple finally got rid of the screen border. Only negative is wish it came with AirPods:( Oh Well!! My husband loves his new IPhone X too!!
451,5,"Everything processes so much quicker than previous phones. Also, the facial recognition is fun and again speeds up the unlocking of the phone."
452,4,I think it is too early to buy this phone...especially as the price is so high. Not particularly impressed off the bat. I was expecting much better speed but have been disappointed so far. Facial recognition is not worth the hype...at least from my limited use.
453,5,"I love the larger screen size on this phone, camera quality is amazing, and the facial recognition is convenient. There are so many features that are new compared to my older version. I do think the price is high."
454,2,If you love your iPhone you’ll hate this phone. The size is great but the phone is terrible
455,5,"Easy to use, love the new update and the camera! The portrait camera feature quality is like taking pictures from a high end expensive camera!"
456,5,Worth the investment. It’s face recognition is exceptional
457,5,"Daughter loves IPhone. So we waited for Christmas. She works hard and needs,a phone she can rely on for safety reasons. It's something apple create is a classic reliable phone. Thank you."
458,5,iPhones get better and better. Now I want an iPhone X plus (when it comes out)
459,5,So far this is one of the best iPhone Apple has came out with! It’s a little different without the home button but learning about the new features is even better!
460,5,I love my iPhone X. The home button not being there was different but not bad.
461,5,"So far so good! Easy to go from 6S to the X. Fast, clear and bright screen. Much better photos!"
462,5,Glad I upgraded. Would have gotten 3 if they weren’t so expensive
463,5,"This smartphone is the best phone I’ve ever used - the speed, camera and capacity is robust."
464,5,Never knew getting rid of the home button would change my life.
465,5,Great phone best one I had yet upgraded from a iPhone 6
466,5,From the moment i bought it i loved it. I thought the phone being smaller was going to be a problem but the total opposite.
467,5,Best iPhone ever. Takes some getting used to as there is no home button. So much easier without one.
468,5,Upgraded from the iPhone 6 and I absolutely love it.
469,5,The phone is awesome it gives you the capability of performing numerous task seemlessly.
470,5,"Great screen and perfect size. Not as bulky as a plus. Camera is great, as good as my dslr."
471,5,"Just got my iPhone X and I can not believe how nice it is. I thought it would be hard to get used to not having a home button, it is not! And face recognition it works and it’s great! Best iPhone yet!"
472,5,I was not a fan of it at first but the camera is definitely so much better glad I bought it
473,5,This iPhone has the best camera. I am so happy with my purchase.
474,4,Bought the iPhone X for the camera since it's rated #2 by DXO Mark. I was hella disappointed when there's barely light in the room and the flash kicks in. It ruins the pictures with red eyes. That for me was enough not to keep it. Very disappointed
475,5,"This phone is absolutely amazing with an amazing camera. The detail is perfect. I upgraded my phone in time for a trip to Iceland and was beyond impressed by the pictures. The phone is very user friendly as usual and the extras like facial recognition are a nice added feature. The “notch” took some getting used to, but I don’t even notice it anymore. I do wish I could put the battery percentage on the battery again, but it’s not a huge deal."
476,5,"I love my iPhone X, works great I have it for a month now."
477,4,I am really impressed with my new IPhone X. It is definitely an upgrade from my IPhone 6 Plus
478,3,Good product but after using it for a week I returned it due to the lack of a home button and the multi-step process to close apps. Probably needs some tweaks to the software before I would reconsider. Much happier with my IPhone 8+.
479,5,I bought the iPhone X about 3 weeks ago and I love it. Face ID is amazing and I love how easy Apple pay is to use
480,5,Great phone. Good improvement over the iphone 7. Screen is amaizing.
481,5,Facial recognition works fine - not worried about storage ( 256 g) Glass protector and otter box - All doing just what they advertised !!!
482,5,IPhone X so much better than the IPhone 5. Facial Recognition is so cool and the new screen size from edge to edge is perfect. Larger screen and yet it still fits in my pocket. I bought it in the Capitola Mall Best Buy Store with help from Vanessa T. She was the best!!! I hated going to the AT&T store but Best Buy was great!
483,4,"I must admit, I am that guy that gets each new iPhone. They string me in every time! So being someone that has been through every version, I can honestly say this is my favorite iteration of the phone, ever. This is by far, the best iPhone! It’s fast, the screen is beautiful, and the facial recognition works amazingly. Many complain about that small bump that takes up real estate from the screen. It did bother me at first. After 2 weeks, I don’t seem to notice it anymore. My only complaint is the fingerprint reader unlocked everything faster. I didn’t even need to lift the phone. The facial recognition does work great, but you have to have your face right in front of it. I cant really consider that a flaw, seeing as that is what the phone intends to do. Overall, the phone is worth the money!"
484,5,Way more crisp and clear than last. Facial recognition is amazing and better than expected.
485,5,I upgraded from an iPhone 7 and I love it this phone is amazing
486,4,Got this for my wife and she adores it.. water proof stylish and amazing camera.. it's apple so storage sucks
487,5,Love the phones capabilities and the camera... must have
488,5,Best iPhone made by apple till date. Face ID works better than most people expected.
489,5,"I was skeptical about the lack of Home button and while it took me some time to get used to it, it is very easy to use. It makes the phone extremely seamless. At first, I thought Face ID wasn’t very accurate. It would not recognize me if my hair was pulled back or if i had glasses on. It learns your face. The more you use it, the more accurate it becomes. It even recognizes me in the dark. The camera is out of this world. Absolutely love it."
490,5,This is my first iPhone and I’m in love!!! Love the FaceTime app too
491,5,Switched from android and will never go back! Camera is awesome and love the face recognition!
492,5,"Best iPhone ever. Super fast, fantastic camera and elegant."
493,5,"Once you get use to the edge to edge screen you simply won’t be able to go back to the boxy old screens with big black block frames, no wasted screen space!"
494,4,"I have had my first iPhone for 2 weeks, the X. I love the processing speed and have been getting used to the operating procedures. The only mysterious/troublesome item so far is the sudden, unexplained loss of callers voices during a phone call. I've tried to find a ""mute"" button or switch, in case I accidentally pushed one, but have not been successful. ? ? ? Until I find the solution, I can't fully recommend the phone yet."
495,4,I really like the camera and sound system for the iPhone X. The only reason I gave it 4 stars was because my sister who is NOT a twin could unlock my phone using the face scanner!!
496,5,Very worth while for the price you put in for the phone
497,5,"I had ZERO desire to get he iPhone X, but when I went in to trade-in my iPhone 7 I fell in love with it. The colors are vibrant and the new gestures are easy to get used to."
498,5,Best ever!!! Love this so much and it’s easy to get used to
499,5,"Great phone. Facial recognition works well, no problems. I recommend upgrading."
500,5,I love the fact that this phone has the display size of the plus models but is just slightly bigger than the 9+ Morales. Love the gesture features in the facial ID
501,5,Very pretty IPhone X is the best phone around the world
502,5,"There are many choices, but Shanel was a great help to me in making the right choice for me. I am enjoying exploring all the great features of my new phone!"
503,5,So sleek and fast. Definitely happy with my purchase. The Face ID is my favorite feature and the photos are great quality.
504,5,Easy to get used to swiping without home button. Much faster than 6 plus I had.
505,5,"6.3 inch screen in the future will be amazing, but this new iPhone X is great , Face ID is better than Touch ID. The OLED panel can stay toe to toe with the Note 8. Only down side is the screen aspect ratio, once all apps are optimized with The iPhone X watching vids will be one of the best!"
506,5,This is a great phone. The camera blows all other iPhones away.
507,5,"Loving the phone so far. Held up a picture I took and sent to my gf, held her 7 next to the X and the difference in clarity was inszne."
508,5,"The design and build of the iPhone X is by far, the best of 2017. iOS 11 run fantasticly. Hard to justify the price though. I bought it outright and it maybe not be worth it. Anyone getting it on contract this is a smart buy"
509,4,"I love the idea of not having a home button. It is fast and efficient. At times it does not recognize my face, which can be annoying but other than that it’s great."
510,5,This is the best IPhone ever. It’s so easy to use and the safety of the Face ID is phenomenal.
511,5,This is the best phone hands down can’t beat it perfect phone
512,5,Phone is great. The screensize is life changing and the lack of home button hasn’t been an issue for day to day use
513,3,"No home button sucks! Buy the Samsung Galaxy Note 8, which is more powerful."
514,5,Camera exceeds expectations with megapixels and mores.
515,5,It is the best iPhone that I have. Take nice pictures and I love the size.
516,4,"Great: Screen, haptic feedback, build, design Notch isnt a distraction Not so great: The notification centre, takes face id time to get better"
517,4,"Just bought this phone for my wife, she's always had apple. You know what to expect with IPhone, her o my complaint is minor, you can't view the battery percentage anymore you have to go to settings to see that. The camera is great."
518,4,Had the phone for about 2 wks and so far so good. Love the new interactions and the camera is awesome.
519,5,Best iphone by a great company Best Buy thanks for having it in stock
520,5,Really like the smooth lines and no home button...
521,4,Awesome ph with a very nice screen to body ratio. Feels gr8 in hand though not one hand manageable. I felt this is very fragile and need a bulky case in order to protect the piece which will take away the beauty of the ph which we are paid for. Should have touch is in my view.
522,5,There was great improvement in the new update for the Iphone. The facial recognition is great and works in near dark situations. The size is just right as its not too big as the Plus models have been recently. I would recommend this for someone looking for the most up to date technology.
523,5,Apple always does a great job. Works great and the new features are outstanding
524,5,Bought this iPhone for my wife and she absolutely loves it. Best iPhone on the market right now.
525,5,"Best iPhone I’ve ever had, hands down. I wouldn’t have any other iPhone."
526,5,"I love my new iPhone X! It takes great pictures, it is very fast the battery life is a lot better than any previous iPhones I’ve owned(from 4s till now)"
527,5,"Love this phone, I have no negatives, using the Face ID is like butter, so smooth!"
528,5,iPhone X has everything you need plus a whole lot more!
529,5,Love it smaller but large who knew. Very clean and fast
530,4,Liking this phone a lot so far!!! Best Buy was amazing and had it for us right away!!!
531,5,iphone is the best I've had since the first one. Customer service was great too
532,5,Love my new iPhone! Battery is great new features are awesome!
533,5,Great phone. Does everything I wanted it to do anymore and I love the memory space I have it
534,5,"If you’re considering buying, just do it! You won’t be disappointed!"
535,5,I bought this for myself and I love it and the improvemed camera so I bought another one as an Xmas gift for my wife
536,5,Have been an Apple product fan for a long time. The newest iteration of the iPhone certainly doesn’t disappoint!!
537,5,Smaller than my 7+ but the screen size is perfect. Easy to hold and operate. Sales rep who helped was awesome and patient
538,5,I love my iPhone X. It’s amazing! Highly recommend it
539,5,Just wonder! I’ve been using this phone for almost two months now and this thing phenomenal. The screen is beautiful! Battery life has been improved considerably. I had the iPhone 6s and upgraded to the iPhone 6s Plus because the battery was terrible on the smaller version of the phone so I was a bit skeptical of what the battery life would be like on a phone that is almost the same size as the 4.7 inch iPhone 6s. To my delight it lasts longer than my plus model!
540,5,I really like the Animoji and AR capabilities. Face recognition is a nice touch to the iPhone lineup.
541,5,Awesome Phone. Another great product put out by Apple.
542,5,Very good. Preactically. Awesome. Fun and great fittures
543,5,Upgrading from an 6s and wow this is fast. It takes awhile to learn the new gestures without a home button but other then that I can’t complain.
544,5,Absolutely love that the screen is still as large or slightly larger than my plus but the overall phone is smaller! Very sleek design. Excellent camera!!
545,5,By far the best iPhone so far. Do not miss the home button.
546,5,I spent a lot of time on YouTube trying to figure out whether to do an iPhone 8+ or the iPhone X Find me they seemed very close and I had enough of a gift certificate to close the price gap and boy am I glad. Find me they seemed very close and I had enough of a gift certificate to close the price And boy am I glad. As usual the staff at Best Buy for knowledgeable friendly and took the time with me as I was still on the fence when I walked in. Best Buy no place like it. iPhone X what can I say!
547,5,Great phone. Worth the upgrade from my iPhone 7. !
548,5,"Super sleek, easy to use, only thing that I feel could use more work is on the facial recognition software."
549,5,This phone is just...wow! The new features are amazing and though not necessarily worth the price tag still make me happy every time I use it!
550,5,"This is the best iteration of the iphone since it’s inception. It’s a nod to the original but includes all of the next gen tech such as wireless charging, edge-to-edge display, and an OLED display. Would definitely recommend this device."
551,5,"Although if it’s pretty exprensive, I think it’s worth the price. Upgraded from iphone 6s plus"
552,5,"Phone is fast, pictures are extremely clear and detailed. Features are perfect"
553,5,Lifelong iPhone user. It has been an easy transition to the new iPhone X. Have used it for several weeks and have enjoyed it immensely.
554,5,This phone is a nice upgrade from the 7 series phones. From the upgraded camera to facial recognition this phone has got it all.
555,5,"Great phone, lives up to all of the excitement built around it!"
556,5,"Super fast, great screen and love the FaceID. The lack of a home button is not an issue like I thought it may be."
557,4,"Overall enjoy the phone, Face ID works about 75% of the time so there’s not much to complain about"
558,5,I like the new iphone X. It looks very stylish and very nice upgrades
559,5,"Overall the performance, quality and design are simply spectacular. My personal favorite thing about the X is that you get a big screen without having to carry around a brick such as the Plus models."
560,5,"This phone is definitely the best iPhone yet. The Face ID is super easy and fast. The cameras are amazingly crisp and awesome portrait modes. The battery life is good and the wireless charging is a snap. Yes, Android folks are going to say we had a lot of it first, but I find iPhones are a lot simpler and user friendly when you’re not a computer genius that likes to jailbreak everything. Also, they don’t get all the viruses that androids do because they don’t let all the infected apps through. Well that’s my two cents at least. Take it for what it’s worth. I’m enjoying it very much."
561,5,Perfect phone everything you expect from Apple go and buy
562,5,I received my phone quicker than originally planned
563,5,Very good product. Pricey but better than my note 8 that I had.
564,5,This iPhone is definitely my favorite. The pics & camera are Awesome! Best IPhone yet!
565,5,I am so excited to have this phone. It was an excellent choice and the perfect upgrade.
566,5,I couldn’t believe the difference in the video and picture resolution compared to my iPhone 7 Plus. I’m still learning all of this phones capabilities.
567,5,I love the iPhone X. At first I had to remember all of my passwords for my apps on my old phone - but after that I was really impressed. The camera is amazing and the phone very responsive. No more double clicking the button on the front!!! - NO BUTTON!! Believe me - you'll get used to it quickly.
568,5,"The iPhone X is a mastery of design with its edge-to-edge screen, size, and screen clarity & brightness. Face ID is great and the Home button is not at all missed once you figure out the gestures. Battery life is great probably due to its OLED screen. Animotions are fun as well. Overall the iPhone X looks and feels great in your hand and I found I couldn't put it down for the first couple weeks!"
569,5,Bought this phone online and picked up in store. Great experience picking up and activating phone. The new iPhone is great. Face ID works flawlessly and the new display is very impressive. I really like the larger screen in an almost iPhone 7 size. Face ID is really the best feature as I have found it to be much easier to use than touch ID. Really an impressive upgrade coming from the iPhone 7.
570,5,"I was hesitant to spend this much on a phone, as I don't use the camera much.... It was 100% worth it. Image, sound, speed, ease of use.... and I got over the notch within about a week."
571,5,"It is a step up from the previous versions. My dad bought a 8, I feel it is step up from 8. Extremely happy with the product."
572,5,"Takes a little bit of getting used to, but once You figure what swiping motion does what it's an amazing phone. By far the best iPhone I've owned."
573,3,"Phone is great. Good battery life, great camera, overall good product just takes a lot of getting used to"
574,5,"This is our 4th IPhone. It has a great camera and once you get use to it, it is terrific."
575,4,I LOVE the camera & being able to use portrait mode as a selfie & the different effects. Don’t like that sometimes the face recognition doesn’t work well & I have to type in my password more often than I did with the thumb print.
576,4,The phone is ok. I hope Apple comes out with more bells and whistles for the X. Three upgraded options from the 8 makes it not worth it.
577,4,Just an ok phone. I like it but could have purchased the 8
578,5,The phone's camera is extra ordinary esp in videos and during the day light colors are great in photos and videos. very fast phone at processing tasks
579,5,Phone has a very nice screen and the silver color looks great
580,5,"Love the phone and the screen, space grey color is also very nice"
581,5,"Ok, I’m Obsess whit apple products. . But truly is a great phone"
582,5,Camera is unbelievable. The phone size in between a plus and regular iPhone. Love it
583,5,I love the phone. Price is ridiculous but if you are thinking about it pick it up today. No disappointments here.
584,5,"Sure, it costs a lot - I was upgrading from a 5S but it is slick. Face recognition is a very nice feature (initially I thought it was a gadget feature but it helpful)."
585,5,"wow, just can't stop apple, they know how to make a great phone!"
586,5,"iphone is like a fine wine, just keeps getting better..."
587,5,"Simply the best iPhone I have ever used. Speed,responsiveness,screen color, and the camera is just great."
588,5,Like the phone. Not too large. Easy to operate with a lot of features.
589,5,Love that Best Buy has 2 in stock! No one else did. The device is great! It is smaller than the 7 plus but you don’t lose screen size. Vibrant screen. Love the new feature! Go Apple!
590,5,This phone is awesome. It takes great pictures and videos.
591,5,"I decided to get this phone because of the screen size. I am starting to get a little older so a larger screen is easier to read. I previously had an iPhone 6S. I could bring myself to get a plus because the phone itself was too big. This phone is a good size and the screen is great. I do think if you haven't learned to use reachability on an iPhone you need to research it. It is so helpful and surprised on this phone it is off by default. So no home button after all these years. It did take a little time getting use to the new gestures to get around on the phone and do the things that in the past you did with the home button. Once you learn those, you will never miss the home button again. I find doing things on this phone with out the home button seams more natural then it did with the home button. Faceid seems to work great. Just like with the finger print reader there are times it doesn't unlock, but not very often. It is so fast you unlock the phone without even thinking about the faceid part. Just swipe up and you are in. I am not going to get into the camera. It is a great camera, but I am no expert to say how good it is. It takes good pictures for what I do."
