,stars,comments
255,5,"Coming from an iPhone 7 Plus, I wasn't expecting to be blown away. Turns out, I was still wowed by this phone."
256,5,I am very please with overhaul purchase in store at Huntington Mall. I always am a satisfied customer. Thank you Best Buy
257,5,"My wife loves her new phone, she yet to find anything wrong with it."
258,3,"Expected more features for the price. Too expensive, camera is great, Face ID ok, expected larger screen"
259,5,Definitely love the iPhone X love how it’s all screen and no home button
260,4,I bought this as a gift. It is the newest iPhone with the latest features. So far she is happy with it.
261,5,Best iPhone yet. Once you get used to the swipe gestures this phone is simply the fastest phone I have ever used. Love that they didn't feel the need to put out another ginormous phone on the market. Was a relief to go back to a relatively small phone. The facial recognition has been flawless for me. I do notice some apps randomly lock up. More the developers fault I think. Love the phone.
262,4,Awesome phone and camera Face ID water resistant wireless charging
263,5,the camera is as good as advertised and the screen clarity is awesome. she loves the facial recognition feature to open the phone.
264,5,The updated iPhone has been everything I expected and more. The Face ID works perfectly and the camera is outstanding.
265,5,"I was hesitant at first cause I love(d) the home button.. but this iPhone X with the facial recognition is sweet. Bigger screen, yet still small enough to use one handed. Way to go Apple."
266,5,the staff at best buy was very helpful every step of the way
267,5,"Great pictures, great microphone, easy to use, Apple out did itself! Love it"
268,5,Best iPhone ever. I had an iPhone 4s years ago then all Samsung phones. Love this iPhone.
269,4,"So I said I would never pay a thousand dollars for a phone......Well, never say never. I read all there was to read about the iphone X and I knew going in it was very expensive. I had a 6 Plus and it was painfully slow (everyone now knows why) and I was just tired of messing with it. I was in Best Buy (where I get all my phones) and I decided to make the leap. Here are my initial thoughts. Picture is supurb. The phone feels a lot smaller than my 6 Plus even though I know the screen is about the same size, it just feels smaller. Which, I guess is a good thing but I liked the size of my 6 Plus. But I put this phone in a bigger case to make up for that feel I missed with the plus size phone. I know, I'm an ""older"" user so having the convenience of slipping this phone in my pocket is not something I need like most on-the-go younger folks do, I just want to be able to see things on the screen and not feel like I don't have a handle on the phone. So I guess for me, size does matter. The face recognition has worked basically flawlessly for me so far. Its a pretty cool concept that probably needs some tweeking because I do find myself having to do more to get into the phone than I did before. You have to raise the phone to your face so it can identify you then you have to swipe up from the bottom of the phone to get into it. I think if they had a setting that would allow you to open the phone by face ID and not have to swipe to get in, I'd like that a lot better. Having said that, I've never been one of those people that uses a security code to get into my phone and I always worried about losing my phone and someone being able to get right into it. I just hated having to punch in a code each time I wanted to use it. I gave the phone to my wife for her to look at and delighted in the fact that she was totally frustrated that she could not get into it. She kept pointing the phone at me to unlock it and I would look away and it would not unlock. I have to admit, I do like that security feature and not having to punch in a code to get into it is pretty cool to me. I know several others have complained about the fact that now you have to swipe down from the top to get the control center and you have to do a swiping gesture to open up the multiple window function. I guess for me, its no big deal to have to swipe now rather than hit a button. If you grew up using virtually every variation of iphones going back to 2007, you are used to the button. But this one does not have a button and everyone that buys it should know that so why on earth would not having a button be an issue? I don't know, its just different and a lot of people don't like change. Me, I have no problem. I have heard that Apple might be bringing a virtual button back in the next update but all the functionality of the phone works fine for me. Its blazing fast, and that is what I am most happy about. The camera, both video and pictures, works very well. I am a bit of a semi-professional photographer and I will never stop using my DSLR cameras but this phone takes pretty amazing pictures, I have to admit. In fact, I also do some video editing on my Mac and the video images rivaled my 4k Canon 6D. I was really impressed with the video. One more aspect that is greatly improved is the audio of this phone. And I don't necessarily mean quality audio, even though I do think its better, I mean the volume. I use my phone when I get ready in the morning to listen to the watch ESPN app and at times on my 6 plus, the audio was not loud enough to hear when I was running water or something like that. On this phone, I have zero issues hearing it. I'm very impressed with that aspect alone. Its amazing how much sound comes out of this phone. In conclusion, for me, someone who lives in a Mac ecosphere, (Mac computer, iPad's, Apple watch, multiple iPhones and Mac book pro), this device is very familiar. If you've used iPhones for a while in the past, you will have no trouble adapting to the changes that to me, are intuitive because there is no home button. I had no trouble figuring..."
270,5,"I see it... It’s sees me.... I recognize it... it recognizes me... Actually great device; great use of real estate... if you need a Plus, buy the Mini"
271,5,"An easy to use (once you get some exposure to the i-crowd). I wish it came with some instructions, but Google gets it done. A bit pricey."
272,5,Best Christmas gift to myself! My sales representative is always great!
273,4,Apple's most expensive phone... but I think they did a good job!
274,4,It's quite a bit different from my last iPhone (6S). Complicated to get used to but good nonetheless.
275,5,"Expensive. But I don’t drink, smoke, gamble or chew...so I thought I could spend some on a shiny toy. Been really fun so far. Battery is not as long Life as iPhone 6s... :(("
276,5,I'm happy with my purchase.Best buy has an excellent customer service
277,5,Facial recognition is far superior than anything out there. Even in pitch dark
278,5,The camera is amazing. It exceeded my expectations and more.
279,5,"This phone is amazing! It’s like an iPhone on steroids! Don’t believe those YouTube reviews on how it’s not worth the money! They are just Trying to sell you another phone to make a buck! First, facial recognition is faster than it ever needs to be! Second,The camera sticks out but if you put a phone case on it! It levels it out nicely! Third. Apple has the most reliable electronics in there iPhone! Period! And that’s why I would never look at another brand. So for me, it’s worth the extra money just for that piece of mind."
280,5,Camera is great upgrade and loss of home button is an easy transition
281,5,I love the talking emoji. The photo movies. The live pictures. Easy to use highly recommend
282,1,"I bought an iphone X and nobody told me they were giving an iphone 8 for free. I found out later and when I called about it, they told me it was too late."
283,5,I love this phone and it was definitely worth the wait!
284,5,"I bought this phone about three weeks ago and it’s amazing. I had the iPhone 7 Plus and didn’t really feel like I needed an upgrade but went ahead and did it. It’s perfect. I’ve had the 4,5,6, and 7 plus and I can say that this phone is by far the best and easiest to use. I almost went with the note 8 but the size of the iPhone X is perfect for me. I love the design for this phone but I bought a case and it kind of take the hype out of it but I would rather have protection. I’d say if you have the money and want a great phone GET IT! I know it’s pricey. It’s great with my Apple Watch too."
285,4,I buy two iphone and one does not turn on and the other one when I'm using some app it shuts down
286,5,The OLED screen is a game changer and the battery life is heads and shoulders better than an iPhone 7.
287,5,It takes some getting used to but the phone is pretty good. But I would have been just as happy with the 8.
288,5,The technology is just simply awesome! First of its kind.
289,5,"I love the IphoneX!! At first, I didn't see the differences. When I started to explore and get used to the phone, I realized how much better the display, graphics, camera, speed, and features are! I'm so happy with my new phone!! I love it!!"
290,5,Great features! Easy to use and great for pictures!
291,3,I didn’t like the phone. I was use to a larger phone. I didn’t like where the Siri button Was.
292,4,"For the most part I like my new iPhone X, the only thing I don't care for is how difficult it is to shut down."
293,2,Still freezes. Needs more work. Screen don’t react as fast and colors fade
294,5,"For my daughter for Christmas, she loves it. She especially loves the quality and high level of technology that the camera has. She also uses it with her virtual reality set. It is awesome."
295,4,"First: the buying process was painful - waited for nearly an hour for anyone to sell me the product. Then, all they tried to do was upsell, trying to talk me into things I didn't want - terrible. As for the iPhone X, I like that the screen covers nearly the entire front of the phone. The cameras are great, and there are some other nice features. On the downside, I would prefer a little smaller overall size - more like the iPhone 7 or 8. Also, the phone gets hot when making a call or other use for more than just a couple minutes. Definitely overpriced but, I still bought 2 just because I wanted the latest model."
296,1,I was talked out of the iPhone 8 Plus for the I phone X don’t do it. The face view barely works and the missing home button is frustrating. The phone freezes never had these issues with the other I phones.
297,4,"I love the speed of the processor, The size of the screen and the large hard drive capacity.I also like that the unit is water resistant.There is a little bit of a learning curve but it is intuitive.I like the face recognition but in low light, it sometimes struggles and the password needs to be punched in by hand.Overall I am loving the phone"
298,5,"Nice upgrade from an iPhone 7. Kinda miss the Touch ID though. I do like the new features, and I’m sure I will get used to the new gestures. Overall, it’s a great phone. Can’t wait to see what Apple continues to do from here on out."
299,5,"Super nice cellphone, work fast very comfortable to use."
300,1,"My boyfriend and I both switched to Verizon and got the iPhone X on Black Friday. We are extremely unsatisfied with the purchase, these phones are a complete waste of money. The screens go blank, apps will constantly crash, the phone will randomly shut off, you name it. We were so excited to get it and wanted to love the phone so badly but both deeply regret our purchase. For the price I would expect this phone to be better than the iPhone 6 but this is one of the worst phones I've ever had."
301,4,"Very nice phone, not quite worth all the fuss....or the price Face ID is nice but not much better than fingerprint I’d."
302,5,Love the seamlessness of the facial recognition. From opening the phone to paying bills is super easy and fast.
303,5,"Surfing the internet is really truly fast almost like using mynhome pc. The text to speech is very accurate. I travel theu the US and the screen does not freeze like people wore claiming. Which was why I waited to upgrade and i travel to places that are -25 degrees. The facial recognition makes it easier to open my phone and you can incorporate it into most apps for ease of use. The camera takes awesome pics and its an all around pretty phone. Big screen enough to watch movies but also compact enough to text with one hand. I Love this phone and it takes care of my personal, financial and work needs. Plus large capacity storage for the size."
304,5,I had a Samsung Edge 7.Ive been a Samsung fans for as long as I can remember.Switched over to Apple and I don’t regret it nothing against android and I still love Samsung but I totally love my IPhone X by far.
305,5,I went from a 6 plus to the X. I love it.
306,5,"This is a beautiful phone. It’s not really an issue that there is no home button or headphone jack, as swiping up from the bottom works perfectly to take you home, and Apple includes earbuds that plug into the lightning charger port in case you don’t have wireless headphones. The glass back, front screen with curved sides, and bigger picture all make this a beautiful object, though because it is so incredibly expensive, you will probably want to put it in a case and put on a screen protector, which will compromise its beauty. The camera also takes gorgeous photos."
307,1,"I upgraded from the iphone 6s after mine slowed down considerably with the iOS 11 update. What a mistake. Would rather have the slow 6s instead of this expensive and glitchy nightmare. What's terrible about it? 1) It is much heavier than 6s- you will feel it dragging down your pocket. 2) The camera is slow and freezes all the time. When it does take a picture, the colors are way off. Major step backward in general usability of the camera compared to 6s. 3) Lots of little glitches: text messages that get garbled for no consistent reason, auto correct that seems much dumber than the old one, Siri doesn't work while using WAZE, etc... 4) It is too big to operate with one hand. The 6s was the perfect size, this thing is just slightly bigger but it is enough of a difference that operation with one hand is very awkward. You would think Apple would re-arrange buttons to make it easier to reach them with the larger screen. But no, that button you seem to always need to hit is a very very long stretch with your thumb while you pray that you don't drop your phone. I hate this phone. 3 friends have it as well, and only one of them likes it. The other two are sorry they bought it. Save your money and go iphone 8 or Android."
308,5,Upgraded from the iPhone 7 even though I did not need to but did it anyway: battery is as good as my 7 and it is just an awesome phone. I am very pleased with my purchase even though the price could of been lower but overall- Nice phone
309,4,"my wife has always been a fan of iphone, she likes all the new upgrades from her iphone 6s. so there is a lot of improvements for her. face recognition is cool, im not a smartphone camera person, i like true cameras, but for her she likes some of the new features for the on board camera."
310,4,I love this phone it is very different from the other phones and it took me a minute to get used to.
311,5,"Great phone. Smooth, fast and battery lasts all day."
312,5,The facial recognition Works great I have not had any problems with my iPhone X yet. I enjoy it thoroughly
313,5,Great phone. Very fast and reliable. No complaints so far.
314,1,Way to much more work to operate than older iPhones. Huge disappointment! Don’t waste your money/upgrade!
315,4,Only had it about a week but it seems to be great. Very easy to pick up all of the new features. Seems like I’m still learning more every day.
316,3,"The phone itself is amazing the problem is the battery. I have to have the brightness almost all the way down and can’t really mess with it very much in order for it to last the whole day. It’s a powerhouse phone though, just be prepared to be chained to a wall outlet."
317,5,I am an 84 year old and I just love this IPhone X. Best of all is the face recognition and being able to use Apple Pay.
318,5,Love the phone it has great battery life !! Nice and sleek fit!! Face ID is super amazing quick and easy to access the phone. The switching around of the features definitely gives it a level up its still the same iPhone just with a twist it made it fun to relearn the functions of the X. It made the experience new completely. I am taking it for what it is and enjoying it Apple is truly THE BEST
319,5,I wish the phone came as a plus but I like it. Apple has out done themselves once again! Great features & the face ID is pretty cool. And the camera is freaking awesome!!
320,4,"Loving my new iPhone X! fast, smooth, easy to use! Nice upgrade from iPhone 5s, so many new and wonderful features."
321,5,"I have to say I myself am very impressed with the iPhone. For those coming from anything “plus” yes it will initially feel smaller. But you will quickly find that you fall in love with the speed and easy use of the phone so that you stop noticing the size difference. The screen is the most crisp it has ever been, with a beautiful display. If all else falls just open the camera... apple has truly outdone itself with the best camera to ever hit a apple device."
322,5,"So far so good! Absolutely love the phone, great picture quality and speed, along with a phenomenal camera."
323,5,The screen is awesome. Love that it’s the same size screen as the 8s Plus but the phone itself is the size of the 8s. the pictures are super clear and crisp. And i like the new features of no home button and the talking emojis. Lol. So much fun. I hate the hefty price tag but i do love the phone.
324,5,It’s everything the other kids want plus some
325,5,This is by far the best iPhone apple has ever came up with! It has everything an iPhone does and has those features of the Samsung we always wanted all wrapped up in th X!!!
326,5,Excellent phone! Love the new full screen!
327,5,"It’s great, screen is increadbly sharp easy to see and phone easy to hold with one hand!"
328,4,I love my new phone! Other than my Face ID doesn’t really work in cold weather.
329,5,"The battery life is good , easy to manage, good camera and lots of new features that I still need to learn."
330,5,I really enjoy the new look of the iPhone X. I really enjoy having the facial recognition. I am glad that I went with the iPhone X. I highly recommended this phone for both the young and young at heart. It offers something for everyone. I definitely don’t want to forget about the battery life on this phone-its great.
331,5,"First off I'll say I'm not one sided just for apple. There are android products that are equal to the iphone. I've tried both at different times and depending on what you use your phone for one can be better than the other. If you just use the a phone for surfing web, texting, watching videos and possibly a phone call (nah, who does that) then just about any smart phone will do. I do prefer the overall echo system apple provides and prefer the iphone because of it. Now that being said, I did have my doubts about face recognition but it seems to work well. I have had it not work on occasion and i just punched in my security code to unlock the phone. It does work most of the time and its pretty quick. The times it has not worked was when I caused a large distortion of my face compared to what my face looked like when i scanned it originally. An example of this was the phone started to scan my face and at about the same time I had to yawn, my yawning face didn't let the phone unlock via the facial recognition. Overall the phone is an awesome upgrade from my 3yr old 6 plus. The front and back cameras both take awesome pictures. I would recommend this phone. The down side, the price is crazy expensive. I purchase my phone out right which really hurts the wallet, its also why my last phone was 3yrs old. I don't upgrade every year."
332,5,"SO easy to use, love teh new features. Very happy with the upgrade"
333,4,Great screen. The camera and supporting hardware is far and away the best feature of the phone. Very fast hardware overall.
334,5,"Having owned several smart phones starting with android. I made the move over to the apple ecosystem several years ago starting with the iPhone 5s and have had a few hand sets 6s and se. I love how everything about iPhone just works. There was no looking for alternative apps or tweaking a setting to get things to function. With this phone I already knew it was great looking, but what I’m amazed at is how great and intuitive it really is. The loss of the home button you would think would limit functionality or find yourself missing the center piece of apples iOS hardware ui. This is not the case I find on my other idevices I try to use the touch only interface of the iPhone X. Tap to wake, swipe up to go home, or swipe on the charm bar to seamlessly switch between apps it’s great. Battery life is stellar especially with the stock all black apple wallpaper, thanks to the new oled display. FaceID works quickly and accurately, and I love that notifications on the lock screen are in private mode until I look at them. Just a great user experience and why I rely on the apple eco system of devices. Display ⭐⭐⭐⭐⭐ Battery ⭐⭐⭐⭐⭐ Camera⭐⭐⭐⭐⭐ Speed⭐⭐⭐⭐⭐"
335,5,"Same old iPhone like usual, nothing really new but a much higher price. I do love the screen and how it’s fully fulfilled. I love the camera and the Face ID works flawlessly. It’s very responsive and it’s definitely worth the extra money for it."
336,5,I absolutely love it! The display is crystal clear and the camera takes fantastic pictures.
337,5,Inreally like this phone. Its not too big and not too small.
338,3,"Have had iPhones since they first came out , from the 3 to the 4s and then the 6 plus , upgraded to the X , oh boy ! Take a lot of getting use to , switching apps and closing apps , everything is different, no home button, not sure if I want to change to the 8 arg"
339,5,OLED 4K screen is awesome and facial recognition is pretty cool too
340,5,"I was skeptical about this product when it was announced several months ago. There was so much emphasis placed on the brilliant camera that it was that I really didn't care. I. am old school. I like my phone first and foremost to be a good phone. Turns out this is the best phone that I have ever had, and I have had all the iPhones plus several prior to iPhones coming to the market. The face recognition device is intuitive and gets smarter with use. I thought I would miss the home button to which I now way ""what home button?!' If you can afford it, get one."
341,5,I really love my new iPhone X. I have used An iPhone since the first one came out 10 years ago. It felt like a natural progression swiping up on the screen. I don’t miss the home button at all. It’s quick and flawless.
342,5,I am way happier with the new iPhone! I had a iPhone 6S plus and as much as I loved the big screen it was just junk from start to finish but the new X runs and performs way better with no issues!
343,5,The iPhone X is an excellent upgrade from the my previous version of the 7. The camera take amazing photos. The feature are great. I do recommend.
344,5,Great improvement over the previous iPhone...worth the money
345,5,The camera is outstanding! The speed of the devise is unbelievable. I am so pleased.
346,5,its a good phone jsut dont know if is worth that much money but when your wife ask for it what can you do lol
347,5,Enjoying my Iphone X and the new features. I love the quality of the product. Best phone I have owned.
348,5,"Beautiful, easy to use, faster, many things of new staff"
349,5,"Is like having a personal computer fully loaded on your pocket, love this phone"
350,5,Love the face ID and how fast the phone responds. The screen is just as big as the plus and the phone is easier to hold. The camera is phenomenal.....so happy that I upgraded
351,5,"IPhoneX is absolutely incredible, ANY bad reviews must be from people who either don’t know what they are doing or have buyers remorse because it’s costly, but it’s worth it."
352,2,"I've had this phone for a few weeks now. Although they say the screen is larger, it doesn't appear larger, just taller. Watching videos especially on youtube is horrible as the aspect ratio is really odd on this iPhone. It doesn't use the full screen unless you zoom in. At that point, things get cropped out of the video. Don't get me wrong, this is a great phone. For the price, I would expect it to be a lot more exciting and less gimmicky."
353,3,Screen saver for some reason unlocks horizontal when I closed phone vertical...hmm Wish I could swap out this phone for another.
354,5,Face ID works great and the screen looks amazing..
355,5,I upgraded from an iPhone 6s Plus to the iPhone X and love this phone. It was an easy transition from the 6 to the X and you will get use to the new features quickly. I was torn between the 8 and the X but I'm happy I decided to go with the X
356,5,I love it!!!!!!!!!!!!!!!!!!!!
357,3,I have been using iPhone since 7years. But this time I am Facing lot of issues in screen rotations & Face ID is bit slow. Not up to the expectations.
358,5,I love this phone. The size is the perfect balance for someone who loves the bigger look but enjoys the slightly smaller size. The interface is surprising easy to learn adjust to. The camera is an amazing upgrade! I love using all the different features to enhance the photos of my family.
359,4,At first the iPhone X was very confusing but once you get to use it you will get used to it just like anything else very quickly
360,5,"It’s the best iPhone yet, the Oled screen is amazing as is the cameras"
361,3,Face detection vs finger print reader isn’t even close. It feels like the product was rushed to bring to market without a home button. Lots of things are good about the phone but LOTS of bad. Screen is great however the gestures could be a lot better. The phone feels like it questions what you want it to do. Flipping between apps takes more time. Unlocking your phone when you’re not looking right at it isn’t great.
362,5,"Easy to use, particularly for someone already familiar with the iPhone."
363,5,Love the features and speed of this device. Great job Apple
364,5,"Highly recommend the “X” ... it takes some getting use to without the home button, but the learning curve if you’re an avid iPhone user is fairly quick. Processor is super fast. Camera’s photo quality, as expected, is somewhat disappointing."
365,1,"The phone is average. Photo clarity is wonderful, however my phone keeps freezing at the home screen which throws me for a loop. Overall it’s average to other iPhones."
366,5,What can one say about a beautiful phone? I am a die hard iPhone fan and I have been in the AT&T “next” program for a couple years now and when this phone came along I of course jumped at it! I love the new screen real estate and it’s smaller size overall..( my previous phone was the iPhone 7plus) which was a bit too big! This phone is also faster and has loads of useful features! The only complaint I have is that a few of the hidden features are not explained....for example...if you have the phone in your hand and it rings ...the volume drops really low...almost to the point of being a “whisper”...I thought the phone was defective so I made the AT&T person prepare a new phone for me only to find out that the new phone did the same thing! (If the phone rings while it is NOT in your hand the volume is as loud as you set it! The idea I guess is that you don’t need it blasting in your ear if you already know it’s ringing! Ibfelt that the sales person should have known this instead of making me spend another hour activating a different phone!
367,5,"After having all of the iphones, Apple did it Right with this one. The Iphone X is wonderful.....great display, easy to use and a great sleek look. There is a little bit of a learning curve, learning the way of using the phone but its very simple, once you get the hang of it. Totally recommend this iPhone!!"
368,5,"Love the upgrade, but not the price tag. That's what you get for having the coolest phone available."
369,5,I did the upgrade as a Christmas & Birthday gift to myself. Still learning all of the ins and outs but so loving the new unlock system .... FACE RECOGNITION.... XOXO
370,5,Will be even greater as soon as I figure out how to use all the wonderful things it does. Lol Still working on that
371,5,Love the new full OLED screen. Colors are so vibrant!
372,5,"Phone is awesome, service is better!!"
373,2,"I don't really like the IPhone X. If I wanted an Android, I would have bought one. I wish I would have kept my 7+. It is not user friend, I hate freaking swiping. Bring back the fingerprint recognition. Most offices do not allow cameras."
374,5,Everything so far is great
375,5,"Love the slickness, the photo recognition,"
376,3,"I have been an Iphone user for 5 years or so. The X is my third Iphone. I love the size of it and my 4 year old LOVES the animated emoji thing. The camera is really good, but doesn't feel much different than the camera on the 8. What is very different is not having a home button. One of the biggest reasons I miss it is that you HAVE to pick up your phone to access the home page. You can't just put your finger on the home button to be recognized. You have to pick it up so your facial recognition will work. One other thing that I don't think any of the engineers thought about - SWIPING UP FOR EVERYTHING CAN CAUSE FOREARM FATIGUE! Think about it, pressing a button with your thumb is a lot easier than moving your hole thumb 1 to 2 inches up 1000 times throughout the day. I have had the phone for 2 weeks or so, but I have noticed that on days I've used the phone a lot that my right forearm is tired. All in all it's a cool phone. But I wish they had left the home button alone."
377,5,"pics are much better, learning how to use it still, Face ID is the great it works in the dark, I was impressed"
378,4,My iPhone X is just ok. My battery life is poor. My battery dies fast. I can’t listen to What’s App voice note messages while I’m on a call. My phone seems slower and I’m not sure about this phone. The pictures are ok nothing to brag about
379,5,"I went to this from a 6 and no matter what, transfer from one phone to another is never seamless. The biggest thing is no more finger prints! So everything you get into with a fingerprint, you need to remember the password to. I locked myself out of 3 of my accounts. That was a pain, and not every app does facial recognition so be prepared to change passwords, which isn’t a bad thing really. Getting used to swiping everything is easy once you know how and which way to swipe. No home button. But it is easy to forget once you get used to swiping. Battery lasts all day. Big plus. Fast. Bigger plus. I am enjoying getting to know the X."
380,5,Got item for my kids for Christmas. They absolutely love phone.
382,5,So far il lovei it. It was a little hard to get use to no home button but once you do its really easy. I dont usethe face recognition bc id like passcodes.
383,5,"The Apple iPhone X is an Amazing device, so many features, so much capability. I was skeptical about using facial recognition at first but now I’m sold. The only negative thing I can say is, there aren’t many AR apps out there, but that’ll change"
384,5,Great phone it works great
385,5,Works well with Otter Box so far. Would like to see privacy screens for sale
386,5,"What can I say? State-of-the-art device that leaves the competition in the dust! It’s everything you expect in an iPhone and more. Facial ID is the bomb while screen size is (in my opinion) optimal though smaller than the iPhone 8. I say optimal because at some point in the evolution of smart phones as the screens get progressively larger the device ceases to be a phone and becomes a tablet or mini-laptop. If you want a phone buy an iPhone X. If you want a tablet (or larger) then buy that type device and “enjoy” lugging that around. As for me, the iPhone X is easy to see with unmatched clarity, and is easy to carry on your belt or in your pocket (or anywhere else you desire) without toting some sort of “brick” around with you."
387,5,All my life I had been an android user but once I made up my mind to get the iPhone I couldn’t be happier. The only problem I have is the music.
388,5,"Was a little insitated to change my iPhone 7 Plus for the X. The best decision ever. At first was confused always looking for the home button. But after a day, I dont even miss it. So flawless and smooth, everybody complements the phone and pictures taken with this phone. Also don’t need to recharge the phone during the day, the battery last the entire day even using social media and texting a lot. Love it."
389,5,Takes some getting used to but pretty neat. Love the face Recognition.
390,5,The iPhone X is a great phone. The camera is so much better than my iPhone 7 was. The Facial unlock feature is so easy to use. Call quality is wonderful. I highly recommend getting this phone.
391,5,Love this phone. I like that it’s small enough for one hand but has the camera of the plus.
392,5,The phone is amazing. The only thing I don’t like is the way you completely close apps. I like the swipe up method better than the hold down and X out of it. Just takes longer and is more difficult. The batter life is phenomenal and the facial recognition is awesome. Just an overall amazing phone.
393,5,Upgrade from 6+. Like the new OS with the new device. Easy transfer of data. Went to productivity immediately. Not missing the home button at all! Multitasking smooth. Figured out how to close apps very intuitively.
394,3,I should have kept my Iphone7
395,5,This is my 4th iPhone. Definitely each one has made great improvements. Love everything about the phone including the shiny silver. I think it’s a classy phone. Great photos!!
396,3,"It feels the same as every other iPhone I received. iPhone 6s is a great phone and I regret paying this much money for an iPhone, I will never do it again."
397,5,"Confusion why they changed to Roman Numerals for this one, but; one step closer than not having to think what you want the phone to do"
398,2,"Too soon to be regretful, but I’m not impressed."
399,5,My husband and I both got the new iPhone X as a Christmas gift to each other. We both are very active and use them for work. They are fast and love the Face ID log in for access and our apps. Camera is amazing and the features create beautiful picture options. Still learning all the great new features but so glad we got them.
400,1,The phone has so many issues. It freezes. The touch sensor goes out so when that happens there’s no access into your phone. ATT has been zero help. This occurred 2 days after I purchased my phone and they will not fix it or exchange it. It lags. There’s just better quality phones than this one.
401,1,Not real impressed. Camera isn’t that great and apps keep locking up.
402,5,The iPhone X is remarkable! It is technically sound and has features second to none. The facial recognition program is the best I’ve seen and it’s superior to the Samsung 8 plus. You won’t regret buying the iPhone X model!
403,4,"Great picture quality, siri sucks, easy, convienient"
404,3,Feel like the phone is good but doesn’t live up to the hype or price.
405,5,I’m not by any means an Apple cult member. I own all PC computers and I detest iTunes witj a passion. I got the iPhone X Because I was due for an upgrade from my 6+. So just to let you know this thing is great. Slightly smaller size I thought I wouldn’t like but it really fits in the hand much better and all the new gestures make this thing great for a single thumb use. And the battery life is amazing. Go ahead spend a lil extra you’ll be glad you did.
406,5,Love the facial recognition over the finger print especially when logging into apps very pleased with the upgrade from the 7 plus
407,5,This one is everything Apple saids it would be. Incredible
408,2,"I am not impressed with this phone. I got it to replace my S6 because it was acting up only to discover they slowed old phones by design. This will be my last iPhone, and likely my last apple product."
409,4,The associate and mobile manager were very helpful.
410,5,Upgraded from an iPhone 6. Love the X! You get used to no having a home button in 20 minutes. Face ID is great. Very fast. No regrets.
411,3,Seems slower than old phone and not as user friendly
412,5,It’s truly and amazing phone I thought it would be horrible but you have to try it out yourself to enjoy it befor you give it bad judgement
413,4,"Was a d bout android user,preferably Samsung.Had so many Robles with my 7edge that I decided to give igneous a try.So far,so good"
414,4,"Great changes. Takes a bit to get use to, however this phone is fabulous!"
415,5,Works great! Like the big screen without the bigger plus model!!
416,1,Phone has a lot of glitches still. AT&T states it’s due to the new operating system. Regret is definitely kicking in...
417,5,Overall like the new phone but just takes a little adjustment learning the new lack of a button.
418,5,Early Xmas gift for my 17 yr old. He loves it. Prticey at $1000 but definitely an eye-catcher.
419,5,"Best camera on a phone. Ever. Caution on the screen, it is the same OLED as the Samsung Galaxy and I would HIGHLY recommend getting the Apple care. It’s $7 a month, and I promise it would be over $300 to get that screen fixed, and that’s if you could find someone who knew what they were do it. Just a thought."
420,5,Excellent phone. long battery life. Smaller phone same screen size
421,5,Didn’t plan on this purchase but stopped to look at new phones. With all the features and the ability to upgrade I bought it and am very happy.
422,5,"I have had my iPhone X for a month now and I love it. For someone who loves Touch ID, the Face ID took some getting used to. Other than that, hopefully this is the direction Apple is going in."
423,5,Very good phone and easy to use. My kids love it .
424,5,Apple really has outdone itself with this phone. It has so many different useful features that Im still learning on how to use them all.
425,5,"Love this phone easy to use, fun to use. The full home screen is the best part of the phone."
426,5,"I'm not the type of person who writes a review about a product after using it for a week unless there is a specific function that I've tested. By the time I've made up my mind it's been 6 months and sometimes writing a review is not worth the trouble. This phone had me convinced after 30 minutes that it's worth it. I haven't been this impressed by a smartphone in years. This phone is Not addicting in the way that you'd be glued to your phone. It's Rather that you won't give this one up and it will quickly become your trusty sidekick. I have ZERO complaints so far. The only reason I went with this over the iPhone 8 plus is because the 8 plus wasn't in stock but after using the iPhone X for 30 minutes I'm glad it wasn't. IMO, the extra money I paid for it is worth it and I believe I will have this phone for 3 years. The look of the screen, the color accuracy, the crispness of the text, and most of all the accuracy of the digitizer are top notch. The input lag is the best I've seen yet from a phone. There is no lag. The feature that I find to be over the top is the facial recognition. I will not have to thumb and paw at my phone to get into it. I have not misspelled any words yet when writing a text. The performance is flawless. The size of the phone is physically the same as the s6 I had been using for years. The reason I'm mentioning a competing brand is because size is a factor people consider when buying a phone. This is certainly a better pick if you have smaller hands but you want a larger screen. The iPhone X fits great in my hands. The final thing I'm happy about is battery life. With BT, WiFi, and location on the phone only used about 25% of it's battery life in a span of 8 hours. In this 8 hours I listened to music for an hour while exercising, set up the phone from scratch, and I downloaded the few apps and music I listen to. In the past I had to run my phones as lean as possible to maximize battery life but now I might be able to run a few extra apps. The final thing to keep in mind is I have about 6 days of seat time using iPhones before buying this one. This is my first iPhone. I found everything easy to use and straightforward. I had zero growing pains going from my previous phone to this one."
427,3,"The phone has much room for improvement. It has locked on my twice. I can be texting and all of a sudden, the screen goes back to the home screen and I have to start over. Closing programs can be a hassle if you don't swipe just right. Sometimes this can take several attempts."
428,5,nice
429,5,Definitely worth the wait! Still discovering all it has to offer.
430,5,"Amazing phone. I love the face recognition, speed and all the features. Best phone I've ever had."
431,4,"The new iPhone is great. Portrait mode for the camera is awesome. However, the GPS does not pick up my exact location which is frustrating when I use it to drive"
